dynasty,period,book_name,author,full_book_info,variant,count,total_chars,frequency_per_10k,file_count,recalc_freq_per_10k
明,明代,誠意伯文集,明,誠意伯文集 (明),彌,8,276908,0.3028098589415345,21,0.288904618140321
明,明代,誠意伯文集,明,誠意伯文集 (明),懣,1,276908,0.03443668471148945,21,0.03611307726754012
明,明代,誠意伯文集,明,誠意伯文集 (明),每,18,276908,0.5835327397905955,21,0.6500353908157221
明,明代,誠意伯文集,明,誠意伯文集 (明),滿,37,276908,1.4264532897520077,21,1.3361838588989845
明,明代,誠意伯文集,明,誠意伯文集 (明),瞞,0,276908,0.0,21,0.0
明,明代,誠意伯文集,明,誠意伯文集 (明),輩,6,276908,0.19776288722881313,21,0.2166784636052407
明,明代,誠意伯文集,明,誠意伯文集 (明),門,68,276908,2.2780830058550627,21,2.455689254192728
明,明代,說學齋稿,明,說學齋稿 (明),們,0,66033,0.0,5,0.0
明,明代,說學齋稿,明,說學齋稿 (明),偉,1,66033,0.09039139473922082,5,0.1514394317992519
明,明代,說學齋稿,明,說學齋稿 (明),弭,0,66033,0.0,5,0.0
明,明代,說學齋稿,明,說學齋稿 (明),彌,1,66033,0.12873326467559215,5,0.1514394317992519
明,明代,說學齋稿,明,說學齋稿 (明),懣,0,66033,0.0,5,0.0
明,明代,說學齋稿,明,說學齋稿 (明),每,0,66033,0.0,5,0.0
明,明代,說學齋稿,明,說學齋稿 (明),滿,8,66033,0.8160406821795553,5,1.2115154543940152
明,明代,說學齋稿,明,說學齋稿 (明),瞞,0,66033,0.0,5,0.0
明,明代,說學齋稿,明,說學齋稿 (明),輩,1,66033,0.09039139473922082,5,0.1514394317992519
明,明代,說學齋稿,明,說學齋稿 (明),門,31,66033,3.9048349570161207,5,4.694622385776809
明,明代,說畧,明,說畧 (明),們,0,343952,0.0,31,0.0
明,明代,說畧,明,說畧 (明),偉,1,343952,0.02265154449556143,31,0.02907382425454715
明,明代,說畧,明,說畧 (明),弭,3,343952,0.08816471550838065,31,0.08722147276364145
明,明代,說畧,明,說畧 (明),彌,10,343952,0.3004740618575376,31,0.2907382425454714
明,明代,說畧,明,說畧 (明),懣,0,343952,0.0,31,0.0
明,明代,說畧,明,說畧 (明),每,50,343952,1.4615483330941128,31,1.4536912127273574
明,明代,說畧,明,說畧 (明),滿,29,343952,0.845732765012232,31,0.8431409033818673
明,明代,說畧,明,說畧 (明),瞞,1,343952,0.01566153542561006,31,0.02907382425454715
明,明代,說畧,明,說畧 (明),輩,46,343952,1.073667309136146,31,1.3373959157091686
明,明代,說畧,明,說畧 (明),門,95,343952,3.428783383975078,31,2.762013304181979
明,明代,說郛,明,說郛 (明),們,1,2887523,0.004030069151956578,121,0.003463175877733268
